age,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown
51,0,2635,0,0,0,21,8,407,3,74,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
58,0,247,0,1,2,20,6,66,6,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,0,0,0,0,0,28,1,8,13,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
36,0,-393,0,0,1,14,1,119,4,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
58,0,73,0,0,2,17,6,116,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24,0,1809,0,0,0,11,10,165,1,95,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
34,0,1337,0,0,0,30,0,442,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
43,0,4945,1,0,0,3,11,219,3,185,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
47,0,186,0,0,0,2,3,112,2,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
37,0,1000,1,0,0,22,11,239,1,99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,0,308,1,0,0,14,5,125,5,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57,0,123,0,0,0,2,3,154,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,0,140,1,0,2,15,8,7,9,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53,0,15,0,0,0,20,1,921,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,275,0,0,0,13,1,409,4,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
32,0,1076,1,0,2,19,8,67,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,0,-262,1,0,1,28,1,85,24,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
35,0,648,0,0,0,30,5,674,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,76,1,0,2,4,6,1141,4,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31,0,180,0,0,0,17,7,299,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
44,0,275,1,0,0,14,8,7,5,367,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
29,0,985,1,0,0,23,5,396,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
55,0,962,1,0,0,28,0,623,1,181,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56,0,0,0,0,0,3,3,996,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31,0,159,1,0,0,21,9,66,1,182,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33,0,148,0,0,2,20,8,717,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,0,462,0,0,0,21,1,1877,3,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
32,0,366,0,0,0,14,4,366,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
60,0,1542,1,0,2,14,8,930,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
41,0,0,0,0,0,7,1,91,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,0,6904,0,0,1,20,9,114,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
42,0,146,1,1,0,15,8,670,4,346,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
32,0,5514,0,0,0,22,0,319,1,182,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
51,0,0,0,0,2,2,6,61,7,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,0,0,0,0,2,20,6,152,5,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52,0,1416,0,0,0,13,11,218,3,187,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
35,0,1859,1,0,0,14,5,227,2,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,1077,1,0,0,18,8,432,3,374,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,0,22086,0,0,0,4,6,160,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,2367,0,0,0,1,6,114,1,38,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,292,0,0,0,5,1,385,2,93,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
32,0,-1,0,0,0,8,5,228,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,0,0,1,0,2,23,8,193,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,0,200,0,0,0,3,6,170,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34,0,61,0,1,2,5,8,21,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,0,0,0,0,2,11,6,308,7,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33,0,406,1,0,0,5,3,61,1,275,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
48,0,568,1,0,0,2,11,378,2,386,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
41,0,431,0,0,0,22,10,133,1,107,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37,0,50,1,0,2,8,8,352,3,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
30,0,119,0,0,0,28,4,430,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50,0,0,1,0,2,14,8,94,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
49,0,543,1,0,2,20,8,213,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,0,879,0,0,0,7,5,621,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
36,0,1830,0,0,0,14,10,183,1,91,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,0,202,1,0,0,17,0,377,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53,0,4,0,0,0,30,5,259,3,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
25,0,154,0,0,0,2,11,382,1,183,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39,0,1270,1,0,2,29,8,245,4,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
38,0,-242,1,0,0,18,8,1173,3,278,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
30,0,132,1,0,2,16,8,329,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24,0,358,0,0,0,14,6,245,1,384,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
25,0,358,0,0,0,16,9,330,1,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
37,0,1188,0,0,0,24,6,310,1,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
39,0,0,1,0,2,7,8,130,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
27,0,740,1,0,0,5,8,294,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
29,1,0,0,1,0,9,5,426,3,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,0,29,1,0,0,13,8,248,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51,0,1435,0,0,2,11,6,587,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,1315,0,0,0,30,6,224,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46,0,5511,0,0,0,26,5,414,2,389,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,0,2138,0,1,0,10,1,164,1,109,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
56,0,2037,0,0,0,6,8,160,1,91,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38,0,595,1,0,0,18,9,70,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,0,387,1,0,0,8,8,1024,3,347,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
30,0,282,1,1,2,23,8,148,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,0,6507,0,0,0,26,8,145,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35,0,6997,1,0,0,9,5,1121,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,0,506,0,0,0,3,9,217,1,70,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
29,0,1026,0,0,0,12,9,226,1,92,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
58,0,1697,0,0,2,20,6,55,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,1626,0,0,2,31,5,15,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
45,0,561,1,0,2,29,8,340,7,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38,0,940,0,0,0,12,1,191,7,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
57,0,0,0,0,0,13,1,189,2,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37,0,4321,0,0,0,5,6,657,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35,0,1,1,1,2,21,8,85,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
54,0,316,1,0,0,14,8,240,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36,0,96,0,0,0,30,0,208,1,87,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,428,1,0,0,7,0,221,2,267,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
61,0,2801,1,1,0,10,7,239,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
60,0,14,1,1,0,15,8,781,4,178,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
28,0,22,1,0,0,15,8,536,2,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
54,0,2933,1,0,2,15,8,144,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,0,4448,0,0,0,11,3,112,8,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27,0,158,0,0,2,1,5,650,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
52,0,-779,1,1,0,17,0,709,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
32,0,34646,0,0,1,13,1,618,9,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
43,0,591,1,0,0,8,1,889,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
53,0,0,0,0,2,24,6,51,8,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37,0,1113,0,0,0,2,7,229,1,182,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,0,7968,0,0,0,2,11,404,1,184,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
59,0,81,0,0,0,26,8,140,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
69,0,0,0,0,0,28,0,184,2,126,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
28,0,442,0,0,0,19,6,474,3,95,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35,0,1001,0,1,0,24,5,178,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
32,0,1168,1,0,0,16,9,411,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
54,0,2587,0,0,0,2,6,236,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51,0,394,0,0,1,28,4,968,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,911,1,1,0,4,8,275,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
34,0,15,0,0,0,12,4,377,1,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
42,0,1216,1,0,0,23,0,296,1,521,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
48,0,17964,1,0,0,1,11,120,1,98,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,0,168,0,0,0,12,4,387,1,194,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30,0,54,0,0,0,11,1,194,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
59,0,1783,0,1,0,17,9,540,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48,0,2892,0,0,0,7,5,407,1,385,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,0,665,1,0,0,9,5,781,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58,0,-37,0,1,1,6,3,150,2,205,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
37,0,636,0,1,2,5,6,338,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,0,294,1,0,0,9,7,301,1,90,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
47,0,2749,1,0,0,30,0,774,2,164,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53,0,6170,0,0,0,13,1,838,4,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
73,0,279,0,0,0,28,4,399,3,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
27,0,347,0,0,0,6,1,385,4,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
29,0,146,1,0,2,19,8,104,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
49,1,259,0,0,2,16,8,283,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,0,712,1,0,2,6,8,232,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,0,3434,1,1,1,9,5,337,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,0,-312,1,0,0,16,5,268,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
32,0,4344,1,0,0,17,9,79,2,118,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39,0,32,0,1,2,20,6,8,10,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28,0,751,1,0,0,22,5,598,5,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,0,0,0,0,0,27,4,565,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,500,1,0,2,29,8,399,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
46,0,1568,1,0,0,2,6,310,1,55,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,934,1,0,0,14,8,715,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
60,0,17297,0,0,0,26,1,664,11,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
45,0,2067,1,0,0,13,1,393,2,462,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26,0,192,1,0,2,15,8,477,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
54,0,6525,1,0,0,19,9,133,1,170,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,4176,0,0,0,26,7,288,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51,0,1267,1,0,2,30,8,254,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
77,0,397,0,0,1,8,9,207,1,185,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
51,0,469,0,0,0,15,0,200,1,181,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37,0,6089,1,0,0,14,8,616,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
34,0,1012,1,1,1,28,10,540,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
47,0,4151,1,0,2,14,8,114,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29,0,455,0,0,1,21,0,403,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,0,335,0,0,2,17,6,214,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
36,0,1165,1,0,2,13,8,1001,4,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,0,152,1,0,0,25,8,158,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
51,0,3754,0,1,0,13,1,202,3,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
51,0,0,0,0,2,9,6,166,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33,0,-479,0,0,0,7,1,235,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
48,0,494,0,0,0,29,1,81,8,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,2583,0,0,0,25,8,241,1,108,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
26,0,0,0,1,1,1,5,261,4,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31,0,137,0,0,0,27,1,27,14,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
79,0,429,0,0,1,8,5,1006,2,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
48,0,2597,1,0,0,6,8,182,2,355,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40,0,0,0,0,0,6,1,131,2,98,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,858,0,0,0,26,10,202,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,0,0,0,0,2,19,8,131,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55,0,0,0,0,0,17,9,134,2,91,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
24,0,931,1,0,2,28,8,200,4,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
60,0,387,1,0,2,4,6,235,1,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
51,0,2337,1,0,0,16,0,251,2,266,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,0,1785,0,0,2,17,10,235,1,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
28,0,1086,1,0,2,29,8,128,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
57,0,975,1,1,0,22,5,236,4,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,0,644,1,1,0,3,3,124,2,271,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,113,1,0,0,18,9,474,3,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51,0,538,0,0,0,18,9,1122,4,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31,0,26,0,1,0,18,9,419,1,127,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32,0,41,0,0,0,21,1,686,5,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
58,0,260,1,0,1,15,8,71,5,364,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59,0,553,1,0,0,7,5,1272,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
62,0,7458,0,0,0,30,10,212,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
75,0,6027,0,0,0,14,8,809,1,179,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
49,0,503,1,0,0,6,3,310,4,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
28,0,330,0,0,0,2,2,357,1,188,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
49,0,1350,1,1,0,11,8,716,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,0,153,1,0,2,16,8,844,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31,0,879,1,0,0,13,8,394,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56,0,73,0,0,0,21,1,644,4,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
37,0,2678,0,0,0,25,7,156,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
22,0,23,0,0,0,27,10,137,1,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35,0,0,1,0,0,8,8,376,3,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,0,3234,1,0,0,30,4,2770,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,0,403,1,0,2,4,6,920,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
77,0,1807,0,0,1,20,10,373,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
43,0,3917,0,0,0,2,7,154,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
64,0,1644,0,0,1,7,11,569,4,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
29,0,2424,0,0,0,6,3,93,1,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
27,0,-67,1,0,0,6,0,604,3,236,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
69,0,2398,0,0,0,12,0,161,1,186,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
47,0,2793,1,0,1,25,5,102,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33,0,3572,1,0,0,18,9,85,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
39,0,1654,0,1,0,21,9,151,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,1570,1,0,0,8,7,277,4,286,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
40,0,-9,1,0,2,15,8,920,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
45,0,789,0,1,0,29,4,79,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56,0,589,1,0,2,29,8,535,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
43,0,1429,1,0,0,19,9,1015,1,198,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56,0,4266,1,0,2,17,6,490,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,0,0,0,0,0,29,1,131,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,0,1133,1,0,0,3,9,102,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,0,393,0,0,0,28,4,458,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,30,1,0,2,11,6,172,14,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48,0,783,0,1,0,6,1,90,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
45,0,2776,1,0,0,27,5,287,2,181,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
