age,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown
35,0,2707,0,0,0,5,3,699,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,0,243,0,0,0,26,5,275,1,180,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
48,0,1180,0,0,0,27,4,142,1,238,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
27,0,111,0,0,0,7,5,495,2,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
51,0,1994,0,0,2,18,6,771,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33,0,0,1,0,0,13,8,585,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,2998,1,0,0,18,5,623,3,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28,0,-42,1,1,0,31,5,143,4,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
60,0,2060,0,0,0,29,6,135,4,95,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
54,0,395,0,0,0,30,0,183,1,183,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
45,1,11,0,0,0,13,1,489,5,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
52,0,0,0,1,0,5,1,409,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
63,0,2030,0,0,0,6,0,61,6,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
56,0,870,0,0,0,16,9,257,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46,0,-396,0,1,0,4,1,115,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,0,324,1,1,0,16,5,830,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30,0,223,1,0,2,6,6,862,11,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44,0,320,1,1,0,5,3,269,3,234,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55,0,602,0,0,0,1,6,324,3,90,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25,0,1957,0,0,0,24,6,1207,4,385,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35,0,2918,0,1,0,16,5,815,2,407,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59,0,93,0,0,2,26,8,193,2,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
36,0,49,1,0,0,15,8,232,2,365,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25,0,1857,1,0,0,13,5,195,2,91,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,0,66,0,0,0,7,1,358,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
50,0,159,1,0,2,7,8,216,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,2283,0,0,0,6,8,243,2,98,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,0,128,0,0,0,27,8,460,1,414,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
44,0,1070,1,0,0,11,9,172,1,91,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
48,0,-407,1,0,0,14,8,210,2,352,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30,0,501,1,1,0,20,9,994,1,177,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50,0,736,1,0,2,14,8,74,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57,0,126,0,0,1,4,6,166,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
26,0,-887,1,0,0,18,8,827,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33,0,235,1,0,0,18,8,525,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,0,794,1,1,0,9,5,1014,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,0,438,1,1,0,9,0,272,1,323,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
39,0,13578,1,0,0,21,9,185,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,385,1,0,1,28,10,154,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,0,6138,0,0,0,29,5,519,2,90,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,0,42,0,0,0,28,4,251,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
39,0,702,1,0,0,8,0,303,1,300,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
38,0,407,1,1,0,19,1,89,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60,0,-79,1,1,0,29,4,192,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
35,0,0,0,0,0,30,5,186,6,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60,0,3735,0,0,0,22,2,190,1,188,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,0,21,1,0,2,23,8,58,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37,0,1322,1,0,0,21,9,14,8,185,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
40,0,795,1,0,2,29,8,725,3,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,0,1,1,0,26,5,105,2,172,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
50,0,2410,0,0,0,21,9,65,1,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,0,576,0,0,0,3,6,447,2,96,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
25,0,2007,0,0,0,12,4,265,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
67,0,701,0,0,0,6,1,254,2,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
37,0,586,1,0,0,11,5,141,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,0,279,1,0,2,28,8,110,5,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
39,0,607,1,0,0,12,8,454,2,364,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
58,0,1625,0,0,0,5,3,286,2,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
34,0,978,0,0,0,24,7,132,1,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
35,0,336,1,0,0,14,8,191,1,346,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,0,2786,0,0,0,23,7,415,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25,0,1919,1,0,0,15,8,264,1,351,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
24,0,1295,0,0,0,22,5,355,2,92,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50,0,901,1,0,2,20,6,8,6,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35,0,1354,1,0,2,23,8,736,2,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32,0,409,0,0,0,3,6,115,2,86,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
47,0,1694,0,1,2,20,6,560,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
62,0,557,0,0,0,14,1,185,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
54,0,4401,0,0,1,13,8,414,1,183,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
46,0,1527,0,0,0,8,11,358,3,184,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
30,0,655,0,0,0,6,10,384,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
43,0,3518,0,0,0,15,6,181,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
82,0,276,0,0,1,17,1,199,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
59,0,599,1,0,0,7,8,31,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
48,0,16,1,1,0,18,9,214,1,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
59,0,3648,0,0,1,19,6,1321,3,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
40,0,973,0,0,0,14,8,449,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,0,354,0,0,0,16,5,586,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
30,0,350,0,1,0,9,5,171,5,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25,0,4859,0,0,0,12,4,227,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
35,0,-880,0,1,0,24,5,77,3,-1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
55,0,505,1,0,0,17,0,58,1,316,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
54,0,-152,1,1,2,26,8,14,11,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
33,0,728,1,0,0,13,1,275,5,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,0,1567,0,0,0,1,5,291,2,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
43,0,1059,0,1,0,1,6,335,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48,0,-938,1,0,0,7,8,134,1,344,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
34,0,5462,0,0,0,30,0,430,1,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
41,0,326,1,0,0,5,8,788,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,0,1517,0,0,0,8,1,193,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
36,0,539,1,0,0,27,1,398,2,477,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
31,0,147,0,0,0,9,7,469,1,181,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,0,0,1,0,0,5,3,280,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,0,3696,0,0,0,8,0,758,2,160,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53,0,751,1,0,2,16,8,343,4,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
36,0,622,0,0,2,20,6,55,5,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,0,3384,0,0,0,4,6,578,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34,0,1467,1,0,0,17,0,113,1,332,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,-311,1,0,2,27,8,305,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56,0,191,0,0,0,23,5,335,3,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
36,0,-78,1,0,2,2,6,1068,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
67,0,704,0,0,0,3,9,537,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
47,0,3940,1,0,0,5,1,226,3,97,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29,0,-309,1,1,2,4,6,215,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,0,819,1,0,1,14,5,102,14,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35,0,62,1,0,0,5,8,214,4,15,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
73,0,508,0,0,0,9,7,176,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
38,0,4017,0,0,0,4,1,470,1,96,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
34,0,640,1,0,0,29,0,636,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27,0,1347,0,0,1,28,2,824,1,193,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
29,0,3290,0,0,0,12,8,430,1,50,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
32,0,315,0,0,0,4,1,149,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
39,0,393,0,0,0,28,6,325,1,94,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
33,0,55,0,0,0,30,0,526,2,87,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,0,323,1,0,0,17,0,949,2,254,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
58,0,1227,0,0,0,8,11,400,2,95,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,0,1547,1,1,2,27,8,272,3,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41,0,598,1,0,0,12,8,69,3,364,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,0,129,0,1,0,28,5,867,2,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
44,0,2367,0,0,0,22,11,263,1,184,6,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
47,0,191,0,0,0,19,1,228,5,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
36,0,0,0,0,0,30,5,843,2,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
58,0,2986,0,0,0,16,11,414,1,91,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,0,773,1,1,2,4,6,29,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
31,0,573,1,0,1,5,3,58,1,269,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,0,6217,1,1,0,18,9,486,2,181,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,381,1,0,2,8,8,985,2,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
34,0,2427,0,0,1,11,1,90,3,70,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
34,0,1637,1,0,0,21,9,107,4,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
30,0,1165,1,0,0,18,8,365,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,0,532,1,0,0,14,8,603,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,0,0,0,0,0,18,3,209,20,-1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39,0,733,0,0,2,16,6,83,4,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
26,0,-45,1,0,2,4,6,357,2,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50,0,0,0,0,0,1,0,280,1,184,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
78,0,2235,0,0,1,14,0,300,3,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
57,0,2112,0,0,0,12,1,1134,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36,0,1133,1,0,0,4,1,293,1,181,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49,0,735,1,0,2,13,8,50,3,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,89,1,0,0,18,5,278,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,1,-4,0,1,0,30,5,788,2,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
49,0,298,1,0,0,30,0,264,2,86,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,0,393,1,0,2,28,8,383,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,0,3,1,0,0,28,5,37,12,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,0,895,0,0,0,7,10,335,1,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
49,0,3726,0,0,0,5,1,875,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
30,0,419,1,0,0,4,6,194,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23,0,-213,0,0,2,13,8,165,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
48,0,4415,1,0,0,8,0,1032,3,141,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
28,0,3054,0,0,0,30,0,384,1,80,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
35,0,3623,0,0,1,30,10,160,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
63,0,896,1,0,0,14,1,276,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
28,0,805,0,0,0,16,3,331,1,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
54,0,5475,0,0,0,21,10,1032,1,91,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
49,0,1167,1,1,0,24,11,249,1,91,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,0,283,1,0,0,23,5,761,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28,0,170,1,1,2,21,8,492,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,2253,1,0,0,13,8,937,3,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
33,0,294,1,0,0,8,8,763,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43,0,1133,1,0,0,5,8,131,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
47,0,2128,1,0,1,17,0,98,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42,0,1519,0,0,0,19,5,268,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,0,2870,1,0,0,16,5,988,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35,0,0,0,1,0,14,1,370,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
54,0,52,0,0,2,19,6,184,3,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
33,0,855,0,0,0,15,0,110,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41,0,13,0,0,2,5,6,189,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
62,0,1128,0,0,0,2,11,236,1,290,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,2069,0,0,0,20,1,328,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
34,0,443,0,0,0,30,4,10,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25,0,86,0,1,0,8,5,483,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
28,0,0,1,0,0,15,0,217,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
38,0,47,1,0,0,4,8,288,5,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52,0,297,1,0,0,18,9,62,2,195,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,0,1466,0,0,0,12,1,111,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,1387,1,0,0,18,8,256,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57,0,0,0,0,2,9,6,73,2,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25,0,316,0,0,0,27,7,347,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51,0,700,0,0,0,8,1,237,4,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,1762,0,0,0,16,0,334,2,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
35,0,487,1,0,2,15,8,117,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
59,0,1723,0,0,2,19,6,70,1,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35,0,-292,1,0,0,18,8,166,2,272,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
57,0,3287,0,0,0,30,7,277,2,337,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,0,87,1,0,2,15,8,139,2,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,0,-718,1,0,0,21,9,47,1,-1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
33,0,369,0,0,0,11,3,446,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,0,-257,1,0,0,15,8,160,1,368,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,0,1064,1,0,0,13,8,562,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,157,1,0,2,26,8,897,5,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40,0,7831,1,0,2,14,8,78,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
42,0,1865,1,0,2,15,8,164,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
31,0,318,0,0,0,2,2,310,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
60,0,4629,1,0,0,27,10,624,1,-1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,0,2034,1,0,2,21,8,196,1,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
30,0,1942,1,1,0,21,9,436,2,178,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49,0,348,0,0,0,30,10,125,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
73,0,508,0,0,0,14,6,154,4,97,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
35,0,4963,1,0,0,14,8,456,1,300,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,0,2321,0,0,0,9,9,600,2,99,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
36,0,3953,1,0,0,19,9,277,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36,0,625,1,0,0,18,5,1360,9,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47,0,278,1,0,0,7,8,51,1,366,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
34,0,0,0,0,0,22,0,176,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,0,-3,0,0,0,13,0,1022,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26,0,223,0,1,0,21,5,1002,3,-1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
31,0,1170,0,0,0,20,1,200,4,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,0,1778,0,0,0,12,3,388,1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46,0,1906,0,0,0,28,1,44,6,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,0,5260,1,0,0,24,5,51,2,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46,0,219,1,0,0,21,9,729,1,-1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,0,644,0,0,0,11,1,99,2,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
